location,date,month,ndvi,ndvi_sensor,prev_ndvi,ndvi_change,temperature,rainfall,next_ndvi
Vijayapura,2012-05,5,0.2578,MODIS,0.2516,0.0062,31.8,22.7,0.1711
Vijayapura,2012-06,6,0.1711,MODIS,0.2578,-0.0867,26.8,174,0.188
Vijayapura,2012-07,7,0.188,MODIS,0.1711,0.0169,25,88.6,0.1966
Vijayapura,2012-08,8,0.1966,MODIS,0.188,0.0086,25.6,73.9,0.2983
Vijayapura,2012-09,9,0.2983,MODIS,0.1966,0.1017,25.3,101.9,0.3246
Vijayapura,2012-10,10,0.3246,MODIS,0.2983,0.0263,24.8,141,0.3049
Vijayapura,2012-11,11,0.3049,MODIS,0.3246,-0.0197,24,57.9,0.282
Vijayapura,2012-12,12,0.282,MODIS,0.3049,-0.0229,24.9,1.8,0.2319
Vijayapura,2013-01,1,0.2319,MODIS,0.282,-0.0501,25.8,0.2,0.2358
Vijayapura,2013-02,2,0.2358,MODIS,0.2319,0.0039,27.3,2.3,0.2464
Vijayapura,2013-03,3,0.2464,MODIS,0.2358,0.0106,30.9,0.7,0.2352
Vijayapura,2013-04,4,0.2352,MODIS,0.2464,-0.0112,32.4,10.6,0.2422
Vijayapura,2013-05,5,0.2422,MODIS,0.2352,0.007,32.5,9.4,0.2372
Vijayapura,2013-06,6,0.2372,MODIS,0.2422,-0.005,25.2,156.9,0.2484
Vijayapura,2013-07,7,0.2484,MODIS,0.2372,0.0112,23.6,212.7,0.3304
Vijayapura,2013-08,8,0.3304,MODIS,0.2484,0.082,24,72.9,0.3205
Vijayapura,2013-09,9,0.3205,MODIS,0.3304,-0.0099,24.9,174.8,0.3812
Vijayapura,2013-10,10,0.3812,MODIS,0.3205,0.0607,25.1,96.9,0.3132
Vijayapura,2013-11,11,0.3132,MODIS,0.3812,-0.068,23.6,9.2,0.2844
Vijayapura,2013-12,12,0.2844,MODIS,0.3132,-0.0288,22.9,0.7,0.2609
Vijayapura,2014-01,1,0.2609,MODIS,0.2844,-0.0235,24.5,2.7,0.2389
Vijayapura,2014-02,2,0.2389,MODIS,0.2609,-0.022,25.6,13,0.2796
Vijayapura,2014-03,3,0.2796,MODIS,0.2389,0.0407,28.7,22.2,0.2627
Vijayapura,2014-04,4,0.2627,MODIS,0.2796,-0.0169,32.1,22.3,0.2778
Vijayapura,2014-05,5,0.2778,MODIS,0.2627,0.0151,31,58.1,0.2743
Vijayapura,2014-06,6,0.2743,MODIS,0.2778,-0.0035,28.7,59.3,0.2455
Vijayapura,2014-07,7,0.2455,MODIS,0.2743,-0.0288,24.8,182.3,0.2808
Vijayapura,2014-08,8,0.2808,MODIS,0.2455,0.0353,24.5,229.8,0.3601
Vijayapura,2014-09,9,0.3601,MODIS,0.2808,0.0793,25.4,37.4,0.3421
Vijayapura,2014-10,10,0.3421,MODIS,0.3601,-0.018,26.8,80.5,0.3459
Vijayapura,2014-11,11,0.3459,MODIS,0.3421,0.0038,24.7,23.8,0.3126
Vijayapura,2014-12,12,0.3126,MODIS,0.3459,-0.0333,23.5,17.2,0.2661
Vijayapura,2015-01,1,0.2661,MODIS,0.3126,-0.0465,23.8,2.3,0.2519
Vijayapura,2015-02,2,0.2519,MODIS,0.2661,-0.0142,26.5,0.1,0.2734
Vijayapura,2015-03,3,0.2734,MODIS,0.2519,0.0215,28.8,31.1,0.2844
Vijayapura,2015-04,4,0.2844,MODIS,0.2734,0.011,30.4,46,0.2698
Vijayapura,2015-05,5,0.2698,MODIS,0.2844,-0.0146,31.3,66.7,0.2971
Vijayapura,2015-06,6,0.2971,MODIS,0.2698,0.0273,26.6,108.7,0.2022
Vijayapura,2015-07,7,0.2022,MODIS,0.2971,-0.0949,26.9,21,0.2842
Vijayapura,2015-08,8,0.2842,MODIS,0.2022,0.082,26.3,57.4,0.3591
Vijayapura,2015-09,9,0.3591,MODIS,0.2842,0.0749,25.8,189.6,0.3423
Vijayapura,2015-10,10,0.3423,MODIS,0.3591,-0.0168,27.1,64.6,0.3011
Vijayapura,2015-11,11,0.3011,MODIS,0.3423,-0.0412,26.9,14.9,0.1535
Vijayapura,2015-12,12,0.1535,Sentinel2,0.3011,-0.1476,26.2,1.3,0.2646
Vijayapura,2016-01,1,0.2646,MODIS,0.1535,0.1111,25.2,0.6,0.2265
Vijayapura,2016-02,2,0.2265,MODIS,0.2646,-0.0381,29,1.2,0.1372
Vijayapura,2016-03,3,0.1372,Sentinel2,0.2265,-0.0893,31.3,15.5,0.2443
Vijayapura,2016-04,4,0.2443,MODIS,0.1372,0.1071,34.1,7.7,0.1436
Vijayapura,2016-05,5,0.1436,Sentinel2,0.2443,-0.1007,32.7,11.8,0.2071
Vijayapura,2016-06,6,0.2071,MODIS,0.1436,0.0635,26.2,225.9,0.2188
Vijayapura,2016-07,7,0.2188,MODIS,0.2071,0.0117,24.3,233.5,0.2925
Vijayapura,2016-08,8,0.2925,MODIS,0.2188,0.0737,24.7,90.6,0.2539
Vijayapura,2016-09,9,0.2539,MODIS,0.2925,-0.0386,24.3,193.4,0.3076
Vijayapura,2016-10,10,0.3076,MODIS,0.2539,0.0537,25.2,35.5,0.2633
Vijayapura,2016-11,11,0.2633,MODIS,0.3076,-0.0443,24.9,6,0.1394
Vijayapura,2016-12,12,0.1394,Sentinel2,0.2633,-0.1239,24,1.9,0.1334
Vijayapura,2017-01,1,0.1334,Sentinel2,0.1394,-0.006,24.4,0.1,0.1232
Vijayapura,2017-02,2,0.1232,Sentinel2,0.1334,-0.0102,27.4,0,0.1197
Vijayapura,2017-03,3,0.1197,Sentinel2,0.1232,-0.0035,30.1,0.8,0.1224
Vijayapura,2017-04,4,0.1224,Sentinel2,0.1197,0.0027,33.3,2,0.2284
Vijayapura,2017-05,5,0.2284,MODIS,0.1224,0.106,32.8,13,0.2137
Vijayapura,2017-06,6,0.2137,MODIS,0.2284,-0.0147,26.3,159,0.2296
Vijayapura,2017-07,7,0.2296,MODIS,0.2137,0.0159,25.7,68.2,0.2959
Vijayapura,2017-08,8,0.2959,MODIS,0.2296,0.0663,25.5,156.5,0.362
Vijayapura,2017-09,9,0.362,MODIS,0.2959,0.0661,25.2,191.1,0.3685
Vijayapura,2017-10,10,0.3685,MODIS,0.362,0.0065,25,160.2,0.1778
Vijayapura,2017-11,11,0.1778,Sentinel2,0.3685,-0.1907,25.4,9,0.1667
Vijayapura,2017-12,12,0.1667,Sentinel2,0.1778,-0.0111,24,5.6,0.1576
Vijayapura,2018-01,1,0.1576,Sentinel2,0.1667,-0.0091,24.6,0,0.243
Vijayapura,2018-02,2,0.243,MODIS,0.1576,0.0854,26.4,3.1,0.1373
Vijayapura,2018-03,3,0.1373,Sentinel2,0.243,-0.1057,30.3,4.5,0.1435
Vijayapura,2018-04,4,0.1435,Sentinel2,0.1373,0.0062,32.2,16.8,0.2299
Vijayapura,2018-05,5,0.2299,MODIS,0.1435,0.0864,32.8,24.5,0.2296
Vijayapura,2018-06,6,0.2296,MODIS,0.2299,-0.0003,25.5,177.3,0.1509
Vijayapura,2018-07,7,0.1509,MODIS,0.2296,-0.0787,24.2,134.1,0.1692
Vijayapura,2018-08,8,0.1692,MODIS,0.1509,0.0183,24.2,137,0.2788
Vijayapura,2018-09,9,0.2788,MODIS,0.1692,0.1096,25.5,66.5,0.2965
Vijayapura,2018-10,10,0.2965,MODIS,0.2788,0.0177,27.5,31.5,0.1475
Vijayapura,2018-11,11,0.1475,Sentinel2,0.2965,-0.149,26.6,10.2,0.1419
Vijayapura,2018-12,12,0.1419,Sentinel2,0.1475,-0.0056,24,5.2,0.1528
Vijayapura,2019-01,1,0.1528,Sentinel2,0.1419,0.0109,23.8,1.2,0.1269
Vijayapura,2019-02,2,0.1269,Sentinel2,0.1528,-0.0259,27.3,0.4,0.115
Vijayapura,2019-03,3,0.115,Sentinel2,0.1269,-0.0119,31,1.7,0.143
Vijayapura,2019-04,4,0.143,Sentinel2,0.115,0.028,33.2,7.9,0.1371
Vijayapura,2019-05,5,0.1371,Sentinel2,0.143,-0.0059,33.7,1.9,0.2776
Vijayapura,2019-06,6,0.2776,MODIS,0.1371,0.1405,28.6,139.6,0.1509
Vijayapura,2019-07,7,0.1509,MODIS,0.2776,-0.1267,25,129.2,0.2945
Vijayapura,2019-08,8,0.2945,MODIS,0.1509,0.1436,24.6,145.1,0.2335
Vijayapura,2019-09,9,0.2335,Sentinel2,0.2945,-0.061,24.4,169.5,0.2871
Vijayapura,2019-10,10,0.2871,MODIS,0.2335,0.0536,24.2,234.4,0.2369
Vijayapura,2019-11,11,0.2369,Sentinel2,0.2871,-0.0502,24.1,23.2,0.2141
Vijayapura,2019-12,12,0.2141,Sentinel2,0.2369,-0.0228,24.3,6,0.1533
Vijayapura,2020-01,1,0.1533,Sentinel2,0.2141,-0.0608,25.1,4.7,0.1319
Vijayapura,2020-02,2,0.1319,Sentinel2,0.1533,-0.0214,26.9,1.8,0.1553
Vijayapura,2020-03,3,0.1553,Sentinel2,0.1319,0.0234,29.6,3.3,0.1909
Vijayapura,2020-04,4,0.1909,Sentinel2,0.1553,0.0356,32.5,3.7,0.1623
Vijayapura,2020-05,5,0.1623,Sentinel2,0.1909,-0.0286,32.9,10.6,0.2042
Vijayapura,2020-06,6,0.2042,Sentinel2,0.1623,0.0419,25.9,163.5,0.2106
Vijayapura,2020-07,7,0.2106,MODIS,0.2042,0.0064,24.9,245.6,0.2385
Vijayapura,2020-08,8,0.2385,MODIS,0.2106,0.0279,24.2,158.1,0.3225
Vijayapura,2020-09,9,0.3225,MODIS,0.2385,0.084,24.9,209.1,0.2771
Vijayapura,2020-10,10,0.2771,Sentinel2,0.3225,-0.0454,24.7,205.1,0.2381
Vijayapura,2020-11,11,0.2381,Sentinel2,0.2771,-0.039,25.1,7,0.2377
Vijayapura,2020-12,12,0.2377,Sentinel2,0.2381,-0.0004,24.2,0.5,0.1602
Vijayapura,2021-01,1,0.1602,Sentinel2,0.2377,-0.0775,25.9,2.2,0.1555
Vijayapura,2021-02,2,0.1555,Sentinel2,0.1602,-0.0047,26,0.7,0.1504
Vijayapura,2021-03,3,0.1504,Sentinel2,0.1555,-0.0051,30.5,0.6,0.1644
Vijayapura,2021-04,4,0.1644,Sentinel2,0.1504,0.014,31.1,32.9,0.1689
Vijayapura,2021-05,5,0.1689,Sentinel2,0.1644,0.0045,29.7,51.8,0.2889
Vijayapura,2021-06,6,0.2889,MODIS,0.1689,0.12,25.2,156.1,0.272
Vijayapura,2021-07,7,0.272,MODIS,0.2889,-0.0169,24.6,254,0.2457
Vijayapura,2021-08,8,0.2457,Sentinel2,0.272,-0.0263,25.1,65.8,0.2871
Vijayapura,2021-09,9,0.2871,Sentinel2,0.2457,0.0414,24.4,189.5,0.2045
Vijayapura,2021-10,10,0.2045,Sentinel2,0.2871,-0.0826,25.4,52.7,0.3173
Vijayapura,2021-11,11,0.3173,MODIS,0.2045,0.1128,25,39.3,0.1916
Vijayapura,2021-12,12,0.1916,Sentinel2,0.3173,-0.1257,23.9,8,0.1913
Vijayapura,2022-01,1,0.1913,Sentinel2,0.1916,-0.0003,23.5,1.1,0.1237
Vijayapura,2022-02,2,0.1237,Sentinel2,0.1913,-0.0676,26.6,0,0.1463
Vijayapura,2022-03,3,0.1463,Sentinel2,0.1237,0.0226,30.5,0.2,0.1424
Vijayapura,2022-04,4,0.1424,Sentinel2,0.1463,-0.0039,32.7,10.7,0.1634
Vijayapura,2022-05,5,0.1634,Sentinel2,0.1424,0.021,30.5,64.4,0.1752
Vijayapura,2022-06,6,0.1752,Sentinel2,0.1634,0.0118,27.3,101.6,0.2539
Vijayapura,2022-07,7,0.2539,MODIS,0.1752,0.0787,24.3,230.7,0.2758
Vijayapura,2022-08,8,0.2758,MODIS,0.2539,0.0219,24.6,152.4,0.3794
Vijayapura,2022-09,9,0.3794,MODIS,0.2758,0.1036,24.5,189.7,0.2075
Vijayapura,2022-10,10,0.2075,Sentinel2,0.3794,-0.1719,23.7,190.6,0.1675
Vijayapura,2022-11,11,0.1675,Sentinel2,0.2075,-0.04,25,3,0.1547
Vijayapura,2022-12,12,0.1547,Sentinel2,0.1675,-0.0128,24.1,30.7,0.14
Vijayapura,2023-01,1,0.14,Sentinel2,0.1547,-0.0147,24.3,1,0.1384
Vijayapura,2023-02,2,0.1384,Sentinel2,0.14,-0.0016,27.1,0,0.1376
Vijayapura,2023-03,3,0.1376,Sentinel2,0.1384,-0.0008,28.4,3.5,0.1462
Vijayapura,2023-04,4,0.1462,Sentinel2,0.1376,0.0086,31.2,47,0.1627
Vijayapura,2023-05,5,0.1627,Sentinel2,0.1462,0.0165,31.3,17.1,0.1501
Vijayapura,2023-06,6,0.1501,Sentinel2,0.1627,-0.0126,29.7,23.9,0.1843
Vijayapura,2023-07,7,0.1843,MODIS,0.1501,0.0342,24.7,313.2,0.318
Vijayapura,2023-08,8,0.318,MODIS,0.1843,0.1337,25.9,21.7,0.3229
Vijayapura,2023-09,9,0.3229,MODIS,0.318,0.0049,25.5,158.1,0.1601
Vijayapura,2023-10,10,0.1601,Sentinel2,0.3229,-0.1628,27.1,13.5,0.1684
Vijayapura,2023-11,11,0.1684,Sentinel2,0.1601,0.0083,25.7,62.1,0.1687
Vijayapura,2023-12,12,0.1687,Sentinel2,0.1684,0.0003,24.2,1.3,0.1467
Vijayapura,2024-01,1,0.1467,Sentinel2,0.1687,-0.022,25.5,1.2,0.1284
Vijayapura,2024-02,2,0.1284,Sentinel2,0.1467,-0.0183,28.3,0.3,0.1289
Vijayapura,2024-03,3,0.1289,Sentinel2,0.1284,0.0005,31.6,0.1,0.1349
Vijayapura,2024-04,4,0.1349,Sentinel2,0.1289,0.006,34,14.4,0.1572
Vijayapura,2024-05,5,0.1572,Sentinel2,0.1349,0.0223,32.1,31.3,0.3458
Vijayapura,2024-06,6,0.3458,MODIS,0.1572,0.1886,26.2,536.6,0.2245
Vijayapura,2024-07,7,0.2245,MODIS,0.3458,-0.1213,24.6,237.6,0.1514
Vijayapura,2024-08,8,0.1514,Sentinel2,0.2245,-0.0731,25,164.9,0.3955
Vijayapura,2024-09,9,0.3955,MODIS,0.1514,0.2441,24.6,169.9,0.2067
Vijayapura,2024-10,10,0.2067,Sentinel2,0.3955,-0.1888,25,134.1,0.1999
Vijayapura,2024-11,11,0.1999,Sentinel2,0.2067,-0.0068,24.5,4.9,0.1605
Vijayapura,2024-12,12,0.1605,Sentinel2,0.1999,-0.0394,24.6,15.1,0.1543
Vijayapura,2025-01,1,0.1543,Sentinel2,0.1605,-0.0062,24.6,0,0.1363
Vijayapura,2025-02,2,0.1363,Sentinel2,0.1543,-0.018,28.1,0.1,0.1413
Vijayapura,2025-03,3,0.1413,Sentinel2,0.1363,0.005,31.1,0.2,0.1353
Vijayapura,2025-04,4,0.1353,Sentinel2,0.1413,-0.006,32.2,15.7,0.1525
Vijayapura,2025-05,5,0.1525,Sentinel2,0.1353,0.0172,28.1,247.9,0.2153
Vijayapura,2025-06,6,0.2153,MODIS,0.1525,0.0628,25.5,122.4,0.344
Vijayapura,2025-07,7,0.344,MODIS,0.2153,0.1287,24.7,124.2,0.3901
Vijayapura,2025-08,8,0.3901,MODIS,0.344,0.0461,24.1,235.6,0.3806
Vijayapura,2025-09,9,0.3806,MODIS,0.3901,-0.0095,23.7,258.7,0.1706
Vijayapura,2025-10,10,0.1706,Sentinel2,0.3806,-0.21,24.8,62.3,0.187
Vijayapura,2025-11,11,0.187,Sentinel2,0.1706,0.0164,24.3,4.1,0.1633
Kalaburagi,2010-01,1,0.3062,MODIS,,,23.3,29.4,0.2717
Kalaburagi,2010-02,2,0.2717,MODIS,0.3062,-0.0345,26.7,3.9,0.2726
Kalaburagi,2010-03,3,0.2726,MODIS,0.2717,0.0009,30.7,0.2,0.2513
Kalaburagi,2010-04,4,0.2513,MODIS,0.2726,-0.0213,33.8,8.9,0.2611
Kalaburagi,2010-05,5,0.2611,MODIS,0.2513,0.0098,34.4,10.9,0.2888
Kalaburagi,2010-06,6,0.2888,MODIS,0.2611,0.0277,29,141.9,0.3598
Kalaburagi,2010-07,7,0.3598,MODIS,0.2888,0.071,25.1,415.9,0.4144
Kalaburagi,2010-08,8,0.4144,MODIS,0.3598,0.0546,25.2,257.1,0.3985
Kalaburagi,2010-09,9,0.3985,MODIS,0.4144,-0.0159,25,197.8,0.4127
Kalaburagi,2010-10,10,0.4127,MODIS,0.3985,0.0142,24.6,116.3,0.4137
Kalaburagi,2010-11,11,0.4137,MODIS,0.4127,0.001,23.9,50.4,0.3521
Kalaburagi,2010-12,12,0.3521,MODIS,0.4137,-0.0616,21.9,3.3,0.305
Kalaburagi,2011-01,1,0.305,MODIS,0.3521,-0.0471,22.8,0.1,0.2856
Kalaburagi,2011-02,2,0.2856,MODIS,0.305,-0.0194,24.7,4.5,0.2875
Kalaburagi,2011-03,3,0.2875,MODIS,0.2856,0.0019,29.3,0.1,0.2713
Kalaburagi,2011-04,4,0.2713,MODIS,0.2875,-0.0162,30.9,13.9,0.257
Kalaburagi,2011-05,5,0.257,MODIS,0.2713,-0.0143,32.9,20.9,0.3014
Kalaburagi,2011-06,6,0.3014,MODIS,0.257,0.0444,27.1,108.9,0.2253
Kalaburagi,2011-07,7,0.2253,MODIS,0.3014,-0.0761,25.5,238.9,0.3141
Kalaburagi,2011-08,8,0.3141,MODIS,0.2253,0.0888,24.9,261.2,0.4011
Kalaburagi,2011-09,9,0.4011,MODIS,0.3141,0.087,25.1,89.4,0.4219
Kalaburagi,2011-10,10,0.4219,MODIS,0.4011,0.0208,25.7,47.9,0.3659
Kalaburagi,2011-11,11,0.3659,MODIS,0.4219,-0.056,25.1,1.6,0.3119
Kalaburagi,2011-12,12,0.3119,MODIS,0.3659,-0.054,23.6,0.4,0.2762
Kalaburagi,2012-01,1,0.2762,MODIS,0.3119,-0.0357,23.5,1.5,0.2537
Kalaburagi,2012-02,2,0.2537,MODIS,0.2762,-0.0225,26.2,0.1,0.2483
Kalaburagi,2012-03,3,0.2483,MODIS,0.2537,-0.0054,29.3,1.6,0.2609
Kalaburagi,2012-04,4,0.2609,MODIS,0.2483,0.0126,31.9,19.8,0.2566
Kalaburagi,2012-05,5,0.2566,MODIS,0.2609,-0.0043,33.9,17.1,0.2537
Kalaburagi,2012-06,6,0.2537,MODIS,0.2566,-0.0029,28.6,119.8,0.3415
Kalaburagi,2012-07,7,0.3415,MODIS,0.2537,0.0878,25.9,156.8,0.3269
Kalaburagi,2012-08,8,0.3269,MODIS,0.3415,-0.0146,26.1,111.2,0.3844
Kalaburagi,2012-09,9,0.3844,MODIS,0.3269,0.0575,25.5,123.5,0.3928
Kalaburagi,2012-10,10,0.3928,MODIS,0.3844,0.0084,24.4,173.1,0.3611
Kalaburagi,2012-11,11,0.3611,MODIS,0.3928,-0.0317,24.3,29.9,0.3078
Kalaburagi,2012-12,12,0.3078,MODIS,0.3611,-0.0533,24.3,1.8,0.2826
Kalaburagi,2013-01,1,0.2826,MODIS,0.3078,-0.0252,24.7,0.4,0.2991
Kalaburagi,2013-02,2,0.2991,MODIS,0.2826,0.0165,26.3,5.8,0.2841
Kalaburagi,2013-03,3,0.2841,MODIS,0.2991,-0.015,30.2,0.1,0.2736
Kalaburagi,2013-04,4,0.2736,MODIS,0.2841,-0.0105,32.7,14.1,0.2822
Kalaburagi,2013-05,5,0.2822,MODIS,0.2736,0.0086,34.6,14.6,0.2516
Kalaburagi,2013-06,6,0.2516,MODIS,0.2822,-0.0306,26,259,0.341
Kalaburagi,2013-07,7,0.341,MODIS,0.2516,0.0894,24.2,344.6,0.3068
Kalaburagi,2013-08,8,0.3068,MODIS,0.341,-0.0342,24.7,110.1,0.4031
Kalaburagi,2013-09,9,0.4031,MODIS,0.3068,0.0963,25.1,194.9,0.3975
Kalaburagi,2013-10,10,0.3975,MODIS,0.4031,-0.0056,24.6,128.2,0.3412
Kalaburagi,2013-11,11,0.3412,MODIS,0.3975,-0.0563,23.1,13.8,0.3005
Kalaburagi,2013-12,12,0.3005,MODIS,0.3412,-0.0407,22,1.3,0.2783
Kalaburagi,2014-01,1,0.2783,MODIS,0.3005,-0.0222,23.7,4.3,0.2599
Kalaburagi,2014-02,2,0.2599,MODIS,0.2783,-0.0184,25,7,0.3003
Kalaburagi,2014-03,3,0.3003,MODIS,0.2599,0.0404,28.1,27.2,0.3019
Kalaburagi,2014-04,4,0.3019,MODIS,0.3003,0.0016,31.7,16.7,0.3004
Kalaburagi,2014-05,5,0.3004,MODIS,0.3019,-0.0015,32.2,39.1,0.3189
Kalaburagi,2014-06,6,0.3189,MODIS,0.3004,0.0185,30.7,30,0.2683
Kalaburagi,2014-07,7,0.2683,MODIS,0.3189,-0.0506,25.8,321.5,0.3205
Kalaburagi,2014-08,8,0.3205,MODIS,0.2683,0.0522,25.2,248.4,0.3743
Kalaburagi,2014-09,9,0.3743,MODIS,0.3205,0.0538,25.2,96.1,0.3817
Kalaburagi,2014-10,10,0.3817,MODIS,0.3743,0.0074,25.8,53.8,0.3658
Kalaburagi,2014-11,11,0.3658,MODIS,0.3817,-0.0159,24.3,29,0.3374
Kalaburagi,2014-12,12,0.3374,MODIS,0.3658,-0.0284,22.4,9.5,0.3091
Kalaburagi,2015-01,1,0.3091,MODIS,0.3374,-0.0283,22.3,4,0.263
Kalaburagi,2015-02,2,0.263,MODIS,0.3091,-0.0461,24.9,1.1,0.3087
Kalaburagi,2015-03,3,0.3087,MODIS,0.263,0.0457,28,23.6,0.3022
Kalaburagi,2015-04,4,0.3022,MODIS,0.3087,-0.0065,29.8,61.6,0.2763
Kalaburagi,2015-05,5,0.2763,MODIS,0.3022,-0.0259,32.8,34.7,0.2822
Kalaburagi,2015-06,6,0.2822,MODIS,0.2763,0.0059,27.8,156.1,0.2617
Kalaburagi,2015-07,7,0.2617,MODIS,0.2822,-0.0205,28.3,26.5,0.3631
Kalaburagi,2015-08,8,0.3631,MODIS,0.2617,0.1014,26.8,85,0.43
Kalaburagi,2015-09,9,0.43,MODIS,0.3631,0.0669,26,210.2,0.385
Kalaburagi,2015-10,10,0.385,MODIS,0.43,-0.045,26.8,44.7,0.3428
Kalaburagi,2015-11,11,0.3428,MODIS,0.385,-0.0422,26.6,2,0.1524
Kalaburagi,2015-12,12,0.1524,Sentinel2,0.3428,-0.1904,25.5,0.7,0.2718
Kalaburagi,2016-01,1,0.2718,MODIS,0.1524,0.1194,23.9,0.8,0.236
Kalaburagi,2016-02,2,0.236,MODIS,0.2718,-0.0358,27.6,1.4,0.1416
Kalaburagi,2016-03,3,0.1416,Sentinel2,0.236,-0.0944,30.7,9.1,0.2463
Kalaburagi,2016-04,4,0.2463,MODIS,0.1416,0.1047,34.3,6.6,0.1206
Kalaburagi,2016-05,5,0.1206,Sentinel2,0.2463,-0.1257,33.3,15.3,0.258
Kalaburagi,2016-06,6,0.258,MODIS,0.1206,0.1374,27.3,230.4,0.2517
Kalaburagi,2016-07,7,0.2517,MODIS,0.258,-0.0063,25.1,285.3,0.3711
Kalaburagi,2016-08,8,0.3711,MODIS,0.2517,0.1194,25.4,106.2,0.2581
Kalaburagi,2016-09,9,0.2581,MODIS,0.3711,-0.113,24.6,274.5,0.3832
Kalaburagi,2016-10,10,0.3832,MODIS,0.2581,0.1251,24.4,26.1,0.3402
Kalaburagi,2016-11,11,0.3402,MODIS,0.3832,-0.043,24,0.5,0.165
Kalaburagi,2016-12,12,0.165,Sentinel2,0.3402,-0.1752,23.3,1.3,0.1499
Kalaburagi,2017-01,1,0.1499,Sentinel2,0.165,-0.0151,23.4,0.2,0.1314
Kalaburagi,2017-02,2,0.1314,Sentinel2,0.1499,-0.0185,25.9,0,0.1609
Kalaburagi,2017-03,3,0.1609,Sentinel2,0.1314,0.0295,29,3.5,0.1458
Kalaburagi,2017-04,4,0.1458,Sentinel2,0.1609,-0.0151,33.3,4.4,0.2656
Kalaburagi,2017-05,5,0.2656,MODIS,0.1458,0.1198,33.8,15.6,0.2919
Kalaburagi,2017-06,6,0.2919,MODIS,0.2656,0.0263,27.3,243.6,0.32
Kalaburagi,2017-07,7,0.32,MODIS,0.2919,0.0281,26.3,149.5,0.3898
Kalaburagi,2017-08,8,0.3898,MODIS,0.32,0.0698,25.7,247.6,0.3838
Kalaburagi,2017-09,9,0.3838,MODIS,0.3898,-0.006,25.7,160.7,0.4225
Kalaburagi,2017-10,10,0.4225,MODIS,0.3838,0.0387,25,146.2,0.2063
Kalaburagi,2017-11,11,0.2063,Sentinel2,0.4225,-0.2162,24.1,1.5,0.1738
Kalaburagi,2017-12,12,0.1738,Sentinel2,0.2063,-0.0325,22.9,0.2,0.1513
Kalaburagi,2018-01,1,0.1513,Sentinel2,0.1738,-0.0225,23.2,0,0.266
Kalaburagi,2018-02,2,0.266,MODIS,0.1513,0.1147,24.9,7.6,0.1548
Kalaburagi,2018-03,3,0.1548,Sentinel2,0.266,-0.1112,28.8,1.8,0.1544
Kalaburagi,2018-04,4,0.1544,Sentinel2,0.1548,-0.0004,31.4,12.4,0.1462
Kalaburagi,2018-05,5,0.1462,Sentinel2,0.1544,-0.0082,33.2,19,0.2549
Kalaburagi,2018-06,6,0.2549,MODIS,0.1462,0.1087,26.8,214.9,0.2198
Kalaburagi,2018-07,7,0.2198,MODIS,0.2549,-0.0351,25.1,215.1,0.245
Kalaburagi,2018-08,8,0.245,MODIS,0.2198,0.0252,24.7,154.8,0.4115
Kalaburagi,2018-09,9,0.4115,MODIS,0.245,0.1665,25.4,63.7,0.3652
Kalaburagi,2018-10,10,0.3652,MODIS,0.4115,-0.0463,26.4,18.7,0.1879
Kalaburagi,2018-11,11,0.1879,Sentinel2,0.3652,-0.1773,25.4,6.1,0.1811
Kalaburagi,2018-12,12,0.1811,Sentinel2,0.1879,-0.0068,23,4,0.1934
Kalaburagi,2019-01,1,0.1934,Sentinel2,0.1811,0.0123,22.1,3,0.1431
Kalaburagi,2019-02,2,0.1431,Sentinel2,0.1934,-0.0503,25.9,0.1,0.146
Kalaburagi,2019-03,3,0.146,Sentinel2,0.1431,0.0029,30,1.5,0.1274
Kalaburagi,2019-04,4,0.1274,Sentinel2,0.146,-0.0186,32.7,5.3,0.1459
Kalaburagi,2019-05,5,0.1459,Sentinel2,0.1274,0.0185,34.8,5,0.2213
Kalaburagi,2019-06,6,0.2213,Sentinel2,0.1459,0.0754,30,115.1,0.3859
Kalaburagi,2019-07,7,0.3859,MODIS,0.2213,0.1646,25.8,259.8,0.2991
Kalaburagi,2019-08,8,0.2991,MODIS,0.3859,-0.0868,25.2,236.2,0.4728
Kalaburagi,2019-09,9,0.4728,MODIS,0.2991,0.1737,24.8,243.9,0.2487
Kalaburagi,2019-10,10,0.2487,MODIS,0.4728,-0.2241,24.5,189.3,0.2903
Kalaburagi,2019-11,11,0.2903,Sentinel2,0.2487,0.0416,24.1,16.4,0.2172
Kalaburagi,2019-12,12,0.2172,Sentinel2,0.2903,-0.0731,23.3,7.7,0.1646
Kalaburagi,2020-01,1,0.1646,Sentinel2,0.2172,-0.0526,23.9,6.2,0.1604
Kalaburagi,2020-02,2,0.1604,Sentinel2,0.1646,-0.0042,25.5,3.3,0.1619
Kalaburagi,2020-03,3,0.1619,Sentinel2,0.1604,0.0015,28.3,10.4,0.1977
Kalaburagi,2020-04,4,0.1977,Sentinel2,0.1619,0.0358,31.5,4.7,0.1735
Kalaburagi,2020-05,5,0.1735,Sentinel2,0.1977,-0.0242,33.3,15.6,0.2371
Kalaburagi,2020-06,6,0.2371,Sentinel2,0.1735,0.0636,27.2,160.7,0.3122
Kalaburagi,2020-07,7,0.3122,MODIS,0.2371,0.0751,25.5,281.2,0.4452
Kalaburagi,2020-08,8,0.4452,MODIS,0.3122,0.133,24.7,249.3,0.3916
